453.96,10.19,130.73
454.96,9.14,131.15
455.96,8.08,131.3
462.9,10.69,131.49
463.91,3.91,131.08
464.92,15.89,130.69
465.93,9.83,131.84
466.94,12.92,132.07
467.95,9.12,132.3
468.96,11.52,132.52
469.96,29.14,132.45
470.96,38.37,132.56
471.96,21.7,132.83
472.99,28.8,132.72
474.01,32.04,132.94
475.03,27.05,132.79
476.05,13.16,133.33
477.07,13.14,133.59
478.09,15.18,133.82
479.1,9.46,133.82
480.12,11.03,134.16
481.13,10.58,134.36
482.14,12,134.74
483.15,9.51,135.12
484.16,12.55,135.23
485.16,10.57,135.39
486.17,10.72,134.36
487.17,9.02,135.88
488.17,8.52,136
494.6,8.68,136
496.6,9.68,136
498,10,135.61
500.04,9.8,136.07
501.06,12.89,136.03
502.07,13.78,136.15
503.09,11.48,136.64
504.1,18.32,136.72
505.11,29.6,136.87
506.12,32.17,136.95
507.13,24.36,136.95
508.14,16.69,137.06
509.14,10.87,136.57
510.15,8.57,136.42
511.15,8.93,135.35
512.15,18.02,134.66
513.18,16.13,134.28
514.2,10.05,133.9
515.22,9.45,133.9
516.24,8.63,134.55
517.26,9.13,134.7
518.28,10.9,135.23
519.3,10.51,135
520.32,8.68,136.19
526.36,7.33,136.26
527.38,4.32,136.8
528.4,12.13,135.19
529.42,11.83,136.42
529.42,11.83,136.42
530.44,11,136.83
531.46,12.29,136.76
532.48,16.19,136.95
533.49,12.6,136.99
534.51,15.34,137.22
535.52,16.89,136.76
536.53,17.36,137.71
537.54,17.65,137.67
538.55,18.64,137.64
539.56,18.33,137.98
540.57,17.7,137.6
541.58,19.36,137.9
542.58,13.91,137.67
543.59,17.29,138.55
544.59,10.67,137.98
545.6,12.36,138.78
546.6,8.99,138.97
547.6,10.5,139.05
548.63,11.51,139.24
549.66,11.45,139.54
550.68,12.7,139.66
551.71,7.57,140.04
552.73,6.26,140.23
553.76,6.08,140.46
554.78,7.07,140.69
554.78,7.07,140.69
555.8,11.27,140.88
558,6,141.11
559.03,6,138.06
560.03,6.75,139.12
561.03,8.73,139.77
562.03,8.95,139.77
563.06,9.5,139.77
564.1,12.61,139.96
565.13,12.6,140.34
566.16,10.43,140.53
567.19,10.78,140.61
568.22,11.51,140.5
569.24,13.46,140.8
569.24,13.46,140.8
570.27,11.78,140.84
571.3,13.83,141.18
572.32,10.48,141.37
573.34,12.24,141.49
574.37,10.21,141.64
575.39,9.76,141.76
576.41,9.22,142.02
577.43,10.09,136.72
578.45,11.58,136.19
579.66,10,138.4
580.68,19.78,138.63
581.69,12.74,138.67
582.71,13,139.09
583.72,14.18,139.28
584.73,12.32,139.66
585.75,10.23,139.66
586.76,10.51,139.92
587.77,8.88,140.27
588.78,8.34,140.95
589.78,8.64,141.49
590.8,5.31,141.91
591.81,8.31,139.85
592.81,7.72,140.92
593.81,8.01,141.03
594.81,8.42,141.15
595.85,9.23,141.37
596.88,9.27,141.41
597.91,10.04,141.56
598.94,10.79,142.06
599.97,10.53,142.33
600.13,10.53,142.37
600.67,10.53,142.44
601,10.53,142.48
601.36,10.53,142.63
601.73,10.53,142.63
602.06,10.53,142.75
602.39,10.53,142.82
602.72,10.53,142.98
603.08,10.53,143.05
603.45,10.53,143.17
604.04,31.34,95.72
605.05,14.52,95.33
606.06,16.57,94.99
607.06,10.72,95.07
608.07,13.41,95.18
609.07,16.73,95.37
610.08,22.31,95.37
611.08,19.94,95.68
612.08,16.56,96.02
613.08,12.82,96.1
614.11,15.59,96.21
615.15,16.35,96.33
616.17,22.35,96.44
617.2,24.06,96.52
618.23,30.86,96.63
619.26,26.05,96.82
620.28,18.85,97.05
621.31,19.72,97.13
622.02,20,98.81
623.03,22.24,98.5
624.03,22.95,98.12
625.04,21.07,97.89
626.04,24.62,98.16
627.05,21.79,98.39
628.05,15.57,98.54
629.05,16.04,98.81
630.05,18.68,98.88
631.05,24.35,98.92
632.08,26.32,98.54
633.11,19.84,98.61
634.14,20.58,98.42
635.17,28.28,98.08
636.2,29.54,97.7
637.23,21.88,97.43
638.25,22.11,97.01
639.27,19.84,96.59
640.3,18.89,96.78
641.32,18.31,96.97
642.34,25.19,97.2
642.34,25.19,97.2
643.36,22.66,97.51
644.38,18.69,97.81
645.4,16.74,97.97
646.41,16.57,98.27
647.43,17.85,98.27
648.44,20.89,98.5
649.46,15.21,98.81
650.47,14.14,98.92
651.48,13.5,99.11
652.49,18.87,99.3
653.52,14.56,100.03
654.53,15.98,100.48
655.54,15.1,100.71
656.54,13.61,100.9
657.55,12.1,100.98
658.55,14,101.17
659.55,14.98,101.4
660.55,16.17,101.44
661.55,14.58,101.67
662.58,12.81,101.9
663.61,13.6,102.09
664.64,13.94,102.28
665.67,12.35,102.35
666.7,13.6,102.43
667.72,16.44,102.51
668.75,17.17,102.7
669.77,17.75,102.93
670.8,18.33,103.12
671.82,20.13,103.19
672.84,22.42,103.38
673.86,19.23,103.54
674.88,20.5,103.76
675.9,21.2,103.92
676.91,18.88,104.11
677.93,18.97,104.18
678.95,18.37,104.34
679.96,17.23,104.41
680.97,16.51,104.79
681.98,15.32,105.02
684.6,12.91,105.14
685.6,12.75,106.66
686.61,18.05,107.01
687.62,15.1,107.01
688.62,15.95,107.27
689.63,20.43,107.43
690.63,21.89,107.5
691.63,25.97,107.58
692.64,22.97,107.77
693.64,18.02,108
694.67,20.3,108.15
695.7,19.34,108.27
696.73,20.71,108.34
697.76,19.91,108.68
698.79,21.87,108.72
699.81,25.33,108.8
700.84,25.47,108.95
701.87,22.93,109.03
702.89,21.18,109.1
703.91,25.41,109.33
704.93,23.72,109.41
705.96,27.44,109.52
706.98,26.79,109.6
707.99,29.83,109.87
709.01,18.88,109.87
710.03,16.95,110.06
711.04,23.44,110.06
712.06,24.85,110.25
713.07,24.66,110.17
715.09,19.6,110.17
717.1,19.79,110.4
717.16,14.49,104.41
718.17,33.58,104.49
719.17,16.98,103.76
720.18,18.66,104.41
721.19,31.18,104.83
722.19,26.77,105.29
723.19,16.95,105.18
724.19,12.19,105.67
725.19,14.36,105.79
726.23,14.4,105.82
727.26,14.06,106.21
728.29,13.43,106.32
729.32,14.41,106.7
730.34,20.43,106.89
731.37,21.13,106.97
732.4,14.2,107.24
733.42,11.72,107.73
734.45,14.01,107.62
735.47,14.05,107.96
736.49,14.76,108.23
737.51,16.34,108.38
738.53,14.56,108.72
739.55,14.79,108.95
740.57,15.66,109.22
741.58,14.94,109.41
742.6,12.87,109.71
743.61,12.43,109.91
744.63,13.45,109.98
745.64,14.81,109.37
747.98,25.29,110.17
748.99,7.33,110.48
750.01,9.53,109.56
751.02,10.61,110.52
752.04,10.5,110.67
753.05,11.63,109.91
754.06,13.89,110.44
755.07,15.75,110.94
756.08,19.22,111.16
757.09,12.97,111.01
758.09,12.54,110.9
759.1,10.78,111.09
760.1,11.49,111.16
761.11,12.34,111.2
762.11,12.63,111.43
763.12,15.48,111.66
764.12,17.48,111.81
765.12,18.67,111.89
766.15,15.93,112.16
767.18,14.12,112.19
768.21,13.92,112.23
769.24,13,112.46
770.27,12.35,112.58
771.27,13.54,112.73
772.3,11.52,112.92
773.32,8.41,113.3
774.34,14.95,113.19
775.36,15.92,113.22
776.38,15.96,113.57
777.4,14,113.8
778.42,19.08,114.02
779.44,24.25,114.1
780.45,20,114.56
781.46,20.84,114.75
782.47,19.08,115.21
783.48,18.47,115.4
784.49,20.2,115.51
785.5,26.33,115.63
786.51,22.69,115.82
787.52,17.01,116.05
788.52,17.75,116.24
789.53,18.95,116.16
790.53,36.53,116.39
791.53,25.44,116.5
792.54,32.82,116.54
793.54,35.7,117.11
794.54,22.48,117.15
795.57,29.24,117
796.6,23.95,116.89
797.63,21.18,117.19
798.66,27.04,117.34
799.68,47.41,117.57
800.71,50.66,117.5
801.74,57.68,117.72
802.76,34.81,117.84
803.78,29.48,117.92
804.8,23.87,117.99
805.83,17.85,118.41
806.84,22.69,118.3
807.86,23.08,118.41
808.88,21.57,118.45
809.9,18.79,118.49
810.9,16.34,118.83
811.91,9.87,118.56
811.91,9.87,118.56
812.93,17.52,118.87
813.94,14.62,118.95
814.95,12.69,119.33
815.96,13.18,119.52
816.96,14.07,119.63
817.97,16.43,120.05
818.98,13.37,120.09
819.98,11.96,120.2
820.99,11.94,119.75
821.99,10.99,120.47
822.99,13.62,120.66
824,12.89,120.89
825,12.47,120.89
826.03,12.91,120.7
827.06,12.67,121.04
828.09,11.18,121.27
829.12,12.47,121.42
830.15,13.97,121.58
831.17,18.58,121.73
832.2,11,121.88
833.22,13.18,122.07
834.25,13.92,122.3
835.27,13.7,122.45
836.29,16.74,121.69
837.31,23.88,122.49
838.33,18.09,122.65
839.35,15.04,123.03
840.37,25.63,123.22
841.39,27.77,123.26
843,20,123.18
844.01,19.62,123.14
845.03,19.08,123.1
846.04,19.81,123.29
847.05,17.57,123.79
848.06,15.95,123.79
849.07,18.06,123.98
850.08,20.63,124.09
851.08,19.38,124.21
852.09,17.5,124.17
853.09,18.74,124.36
854.1,20.2,124.48
855.1,18.61,124.55
856.1,17.44,124.63
857.11,18.57,124.97
858.11,16.76,125.16
859.14,19.54,125.24
860.17,20.5,125.35
861.2,19.71,125.54
862.23,20.02,125.7
863.25,19.99,125.85
864.28,23.24,126.04
865.31,20.28,126.19
866.33,19.93,126.15
867.35,21.55,126.42
868.38,22.58,126.35
869.4,21.76,126.27
870.42,22.26,126.38
871.44,24.15,126.42
872.46,23.8,126.38
873.47,24.59,126.27
874.49,13.08,123.18
875.51,17.97,124.82
876.52,17.95,123.6
877.53,20.8,124.02
878.54,19.55,124.02
879.55,19.43,123.98
880.56,23.27,124.13
881.57,21.58,124.29
882.57,27.87,124.51
883.58,30.93,124.55
884.58,38.07,124.67
885.59,47.52,124.63
886.59,63.34,124.86
887.59,55.46,124.9
888.59,25.92,125.09
889.62,24.93,125.24
890.65,22.64,125.54
891.68,18.62,125.93
892.71,18.24,125.66
893.74,18.85,125.81
894.77,23.08,126
895.79,22.48,125.77
896.82,19.01,126.15
897.84,19.37,126.15
898.86,18.21,126.54
899.89,19.34,126.5
900.91,20.28,126.69
901.93,19.09,126.76
902.94,18.13,126.99
903.96,20.91,127.11
904.98,24.38,127.41
906,30,127.41
907.01,28.75,127.83
908.03,35.09,127.68
909.04,25.23,127.18
910.05,27.8,127.53
911.06,22.72,127.6
912.07,19.1,127.95
913.08,19.09,128.21
914.09,19.91,128.37
915.1,15.66,128.41
916.1,15.66,128.75
917.11,18.55,128.82
918.11,24.93,128.94
919.11,35.74,129.09
920.11,28.63,129.32
921.12,27.32,129.74
922.12,21.18,129.89
923.15,21.97,130.27
924.18,28.1,130.27
925.21,21.05,130.24
926.23,20.78,130.62
927.26,23.24,130.77
928.29,20.74,131
929.31,20.81,131.04
930.34,22.45,131.19
931.36,28.77,131.23
932.38,22.28,131.27
933.4,20.2,131.49
934.42,21.58,131.49
934.42,21.58,131.49
935.44,22.93,131.76
936.46,22.04,131.91
937.48,22.16,131.91
938.5,21.94,130.88
939.52,30.12,131.11
940.53,32.25,131.15
941.54,19.99,131.34
942.55,19.35,131.38
943.56,24.87,131.72
944.57,26.49,131.84
945.57,22.1,131.8
946.58,20.68,131.76
947.58,21.4,132.14
948.59,27.36,132.1
949.59,21.11,132.22
950.59,17.52,132.41
951.59,16.81,132.56
952.59,21.05,132.68
953.63,26.52,132.45
954.66,22.49,132.68
955.69,22.46,132.91
956.71,21.53,133.13
957.74,22.69,133.25
958.77,24.13,133.17
959.79,25.1,133.44
960.82,23.94,133.25
961.84,23.31,133.52
962.86,22.69,133.67
963.88,20.95,133.86
964.9,21.3,133.94
965.92,20.13,133.78
966.94,20.22,134.28
967.96,19.88,134.05
969,20,133.4
970,22,134.39
971.02,23.22,133.82
972.03,22.22,133.9
973.04,18.87,133.63
974.05,19.98,134.7
975.06,20.52,134.7
976.07,22.4,135
976.07,22.4,135
977.08,20.15,135.12
978.09,21.77,135.42
979.09,25.84,135.35
980.1,31.4,135.58
981.1,27.95,135.77
982.1,14.96,135.84
983.1,14.97,136.07
984.11,14.77,136.26
985.14,15.55,136.45
986.17,19.04,136.64
987.2,21.67,136.68
988.23,15.42,136.83
989.26,14.92,137.03
990.28,16.08,137.25
991.31,17.08,137.48
992.33,16.39,137.6
993.36,16.75,137.64
994.38,16.75,137.83
995.4,15.85,138.02
996.42,16.56,138.13
997.44,17.9,138.21
998.46,18.34,138.32
999.48,17.28,138.44
1000.5,17.35,138.67
1001.68,10,138.97
1002.69,19.42,138.7
1003.71,18.41,137.83
1004.72,28.03,137.75
1005.73,29.82,137.83
1006.74,21.4,138.17
1007.75,23.58,138.36
1008.76,23.88,137.83
1009.76,22.64,138.55
1010.77,17.32,138.63
1011.78,15.18,138.78
1012.78,13.06,138.97
1013.78,13.93,139.01
1014.79,17.1,139.2
1015.79,24.33,139.24
1016.79,27.08,139.28
1017.82,25.26,139.39
1018.85,23.19,139.39
1019.88,21.17,139.66
1020.91,21.66,139.85
1021.93,17.45,140
1022.96,17.6,140
1023.99,23.81,140.27
1025.01,35.08,139.7
1026.03,24.37,140.34
1027.06,34.75,140.34
1028.08,29.41,140.42
1029.1,30.08,140.5
1030.12,31.1,140.69
1031.14,24.97,140.8
1032.15,23.46,140.92
1033.3,14,141.15
1034.31,13.17,139.73
1035.33,19.52,139.58
1036.34,17.19,139.47
1037.35,14.54,139.92
1038.36,14.85,139.43
1039.37,16.68,139.54
1040.38,16.8,139.66
1041.39,17.17,139.62
1042.39,15.67,139.54
1043.4,17.09,139.5
1044.4,20.54,139.24
1045.41,17.11,139.28
1046.41,19.1,139.39
1047.41,16.56,139.35
1048.41,18.95,139.47
1049.44,12.98,139.62
1049.44,12.98,139.62
1050.48,12.58,139.62
1051.51,11.7,139.81
1052.54,13.17,139.89
1053.56,23.7,139.92
1054.59,32.44,139.81
1055.62,27.39,140.08
1056.64,26.88,140.04
1057.66,25.57,140.12
1058.69,35.75,140.08
1059.71,30.17,140.34
1060.73,24.79,140.38
1061.75,30.84,140.46
1062.77,22.38,140.42
1063.79,20.36,140.61
1064.8,22.57,140.38
1064.8,22.57,140.38
1065.81,12.91,139.85
1066.82,15.4,139.58
1067.84,13.31,139.73
1068.85,18.46,140.38
1069.86,18.01,140.61
1070.87,13.23,140.53
1071.88,13.7,140.76
1072.88,15.62,140.84
1073.89,19.38,140.99
1074.9,16.4,141.07
1075.9,17.15,141.18
1076.91,14.38,141.22
1077.91,13.47,141.3
1078.91,13.8,141.07
1079.91,13.19,141.68
1080.94,13.02,141.6
1081.97,17.76,141.53
1083.01,20.85,141.45
1084.03,16.75,141.83
1085.06,15.61,141.87
1086.09,15.03,141.95
1087.12,19.36,141.56
1088.14,19.5,141.79
1089.16,17.3,141.64
1090.19,17.3,141.83
1091.21,17.54,141.68
1092.23,17.3,141.87
1093.25,18.82,142.06
1094.27,17.99,142.25
1096.01,11.58,141.68
1097.02,14.67,141.56
1098.03,13.32,141.95
1099.04,12.9,142.06
1100.05,12.58,142.25
1101.06,15.58,142.33
1102.07,16.46,142.56
1103.07,16.47,142.33
1104.08,17.85,142.44
1105.09,14.29,142.33
1106.09,13.89,142.71
1107.09,14.92,142.94
1108.09,17.78,143.01
1109.09,18.76,143.09
1110.13,17.11,143.32
1111.16,18.2,143.43
1112.19,16.64,143.59
1113.22,18.23,143.4
1114.24,18.31,143.82
1115.27,15.1,143.82
1116.3,14.5,143.62
1117.32,14.91,143.93
1118.35,17.54,143.97
1119.37,18.89,144.01
1120.39,17.05,143.97
1121.41,19.63,143.78
1122.43,18.82,143.85
1123.45,19.95,143.93
1124.47,20.48,143.93
1125.48,20.66,144.01
1126.5,20,144.04
1127.52,21.68,143.24
1128.53,20.82,142.59
1129.55,23.19,142.9
1129.55,23.19,142.9
1130.57,18.7,142.71
1131.58,17.28,143.05
1132.6,26.2,143.13
1133.61,21.55,143.24
1134.62,22.33,143.24
1135.63,26.17,143.43
1136.64,24.91,143.47
1137.65,23.77,143.59
1138.66,21.44,143.66
1139.66,20.95,143.74
1140.67,18.02,143.59
1141.68,22.23,144.01
1142.68,28.43,143.62
1143.68,22.28,144.01
1144.69,19.62,143.82
1145.69,18.6,143.55
1146.72,16.88,144.16
1147.75,18.11,144.16
1148.78,14.31,143.47
1149.81,19.51,143.74
1150.84,17.87,144.27
1151.87,15.87,144.27
1152.89,13.35,144.27
1153.92,12.47,143.7
1154.94,13.11,144.58
1155.97,13.25,144.73
1156.99,14.45,144.81
1158.01,16.19,144.73
1159.03,12.14,144.54
1160.05,14.26,144.39
1161.06,14.71,143.97
1162.08,16.18,143.82
1163.09,12.49,142.86
1164.11,15.15,141.64
1165.12,14.84,140.92
1166.13,15.5,140.19
1167.14,14.61,139.81
1168.15,14.21,139.39
1169.16,13.52,138.82
1170.17,12.42,138.25
1171.18,13.13,137.67
1172.18,11.61,137.22
1173.19,12.8,137.48
1174.19,13.58,137.75
1175.2,11.91,137.45
1176.2,12.49,136.8
1177.2,11.84,135.96
1178.23,11.83,135.54
1179.27,12.63,135.12
1180.3,11.67,134.39
1181.33,12.38,134.05
1182.36,13.21,133.75
1183.38,14.06,133.48
1184.41,14.06,132.91
1185.44,15.53,132.94
1186.46,14.17,132.41
1187.48,12.97,132.03
1188.51,14.06,131.84
1189.53,12.77,131.57
1190.54,11.32,129.82
1191.56,12.05,128.86
1192.58,13.87,128.48
1193.59,12.37,128.41
1194.6,11.44,128.18
1195.62,12.45,128.14
1196.63,12,127.99
1197.64,11.89,127.72
1198.65,12.35,127.57
1199.66,11.01,127.34
1200.67,11.99,127.22
1201.68,12.54,126.61
1202.68,19.28,126.35
1203.69,18.21,126.19
1204.69,18.75,125.96
1205.7,18.61,126.08
1206.7,16.79,126.15
1207.7,17.03,126.27
1208.7,16.38,126.23
1209.74,20.07,126.19
1210.77,27.1,126.15
1211.8,21.71,126.08
1212.83,21.53,126.04
1213.85,18.77,125.93
1214.88,19.57,125.89
1215.91,19.57,125.85
1216.93,20.47,125.93
1217.96,18.57,125.96
1218.98,20.35,125.96
1220,18.45,125.93
1221.03,10.78,125.24
1222.05,18.13,125.7
1223.07,14.19,125.01
1224.08,14.03,124.63
1225.1,13.77,124.4
1226.11,14.34,124.32
1227.12,16.06,124.32
1228.14,15.8,124.44
1229.15,14.59,124.48
1230.16,15.32,124.51
1231.17,17.89,124.59
1232.17,14.89,124.63
1233.18,16.16,124.67
1234.19,18.66,124.63
1235.19,35.52,124.63
1236.2,17.26,124.63
1237.2,20.17,124.59
1238.2,18.14,124.67
1239.2,15.69,124.63
1240.23,15.22,124.63
1241.27,16.57,124.59
1242.3,16.95,124.55
1243.33,18.09,124.4
1244.35,17.2,124.48
1244.35,17.2,124.48
1245.38,16.08,124.51
1246.41,19.99,124.48
1247.43,18.01,124.55
1248.46,25.38,124.63
1249.48,20.44,124.55
1250.5,25.01,124.55
1251.53,22.82,124.55
1252.6,15.3,124.13
1253.62,18.28,124.21
1254.64,16.07,123.75
1255.66,16.29,123.75
1256.68,15.8,123.1
1257.69,18.96,122.68
1258.71,17.9,122.34
1259.72,17.14,122.07
1260.74,22.4,122.11
1261.75,20.83,122.19
1262.76,18.65,122.87
1263.77,17.32,122.53
1264.78,14.26,122.65
