51.00	75.09	80.82	80.23
55.00	88.42	80.82	80.42
63.00	52.87	80.66	79.05
70.29	45.07	80.82	80.15
72.26	88.42	80.82	80.42
73.71	75.09	80.82	80.23
76.69	38.39	80.74	80.07
80.17	45.88	80.74	80.49
82.67	105.81	80.74	80.38
83.65	75.02	80.70	79.20
84.23	52.87	80.66	79.05
85.12	47.23	80.74	78.66
85.12	47.23	80.85	78.17
85.12	44.00	80.89	77.75
89.35	114.04	81.31	84.57
89.95	37.86	81.31	84.38
90.63	37.56	81.39	83.93
91.10	39.24	81.43	83.35
91.92	11.29	81.73	86.52
92.09	11.06	81.77	86.56
92.71	11.82	81.92	86.71
92.97	12.65	81.96	86.78
93.53	21.62	82.00	86.86
94.05	32.69	82.04	86.82
94.29	25.24	82.04	86.75
94.54	20.10	82.07	86.78
94.79	16.62	82.11	86.94
95.61	34.61	82.19	86.94
96.19	42.74	82.23	87.09
96.81	33.56	82.27	87.17
97.61	44.26	82.30	87.28
98.54	55.57	82.38	87.28
99.67	22.27	82.46	87.39
99.90	18.75	82.46	87.39
100.08	15.61	82.49	87.43
100.27	13.58	82.57	87.47
100.53	13.52	82.57	87.51
101.30	15.39	82.72	87.70
101.54	15.06	82.72	87.74
101.96	19.26	82.76	87.70
102.31	20.17	82.84	87.74
102.72	22.26	82.84	87.74
103.13	24.62	82.88	87.85
103.38	21.31	82.91	87.93
103.60	18.11	82.99	87.89
103.87	17.14	83.03	87.93
104.06	14.67	83.07	88.00
104.32	14.02	83.10	88.04
104.59	15.04	83.14	88.08
104.84	14.60	83.14	88.12
105.33	15.31	83.26	88.39
105.73	17.83	83.29	88.27
105.93	15.57	83.33	88.27
106.06	18.77	83.37	88.27
106.30	15.08	83.41	88.35
106.71	11.89	83.48	88.42
107.15	16.51	83.52	88.54
108.05	26.78	83.60	88.65
109.17	23.17	83.98	88.88
109.37	17.44	84.02	88.92
109.56	14.51	84.02	88.92
109.74	12.98	84.02	88.92
109.91	11.75	84.02	89.00
110.09	11.36	84.06	89.00
110.94	7.64	84.21	89.19
110.94	7.64	84.25	89.38
111.37	21.15	84.29	89.38
111.43	15.46	84.32	89.49
111.56	12.96	84.32	89.49
111.68	11.50	84.40	89.57
111.82	9.29	84.40	89.49
111.99	10.58	84.44	89.49
112.15	8.59	84.48	89.53
112.46	10.26	84.51	89.57
112.65	11.45	84.55	89.64
112.85	12.26	84.59	89.68
113.06	13.10	84.63	89.76
113.22	13.16	84.67	89.80
113.68	16.69	84.70	89.80
113.68	16.69	84.74	89.80
113.68	16.69	84.78	89.83
114.32	18.25	84.78	89.83
114.36	12.61	84.78	89.99
114.91	24.44	84.82	89.99
116.21	143.74	84.86	90.14
116.97	51.51	84.86	90.02
117.32	32.50	84.93	90.18
117.55	23.31	84.97	90.14
117.76	18.16	84.97	90.18
118.00	15.34	85.01	90.22
118.25	13.97	85.05	90.25
118.52	14.56	85.09	90.25
118.76	15.07	84.82	90.29
118.97	14.50	84.90	90.29
119.18	14.15	84.78	90.25
119.38	13.60	84.74	90.22
119.61	12.88	84.82	90.14
119.90	13.65	84.90	90.10
120.27	16.44	84.97	90.18
120.56	18.55	85.05	90.18
120.80	18.35	85.09	90.18
120.97	15.90	85.12	90.18
121.18	14.15	85.20	90.22
121.34	12.92	85.20	90.25
121.57	11.94	85.20	90.33
122.23	16.03	85.35	91.40
123.28	69.05	85.35	91.02
124.18	56.26	85.43	91.32
124.68	36.30	85.47	91.63
125.11	28.47	85.54	91.70
125.67	28.95	85.62	91.78
126.18	32.17	85.70	91.89
126.70	31.29	85.81	91.97
127.62	27.77	85.96	92.08
128.06	26.50	86.04	92.20
128.41	23.44	86.15	92.27
128.84	23.29	86.27	92.35
129.27	26.13	86.38	92.43
129.64	24.10	86.46	92.54
130.05	24.10	86.53	92.66
130.44	23.14	86.65	92.77
130.84	23.78	86.73	92.85
131.23	25.03	86.80	92.96
131.58	22.49	86.92	93.00
131.95	22.25	86.99	93.04
132.28	20.79	87.07	93.11
132.65	20.92	87.18	93.23
133.10	23.15	87.26	93.30
133.72	32.75	87.37	93.46
134.21	32.74	87.45	93.57
134.79	32.44	87.56	93.61
134.81	32.13	87.68	93.72
134.91	32.75	88.33	91.82
135.22	27.33	88.29	93.00
135.39	20.92	88.29	93.46
135.49	16.54	88.17	93.38
135.57	12.00	88.33	93.53
135.57	10.00	88.37	93.53
135.66	8.29	88.40	93.57
135.97	6.83	88.52	93.72
136.05	6.13	88.56	93.80
136.67	4.36	89.13	94.71
138.23	15.12	90.08	95.66
138.27	15.52	90.08	95.66
139.28	16.53	90.31	95.70
140.35	27.36	90.58	95.62
141.36	115.33	90.58	96.66
142.37	118.41	90.61	96.66
143.42	111.18	90.69	96.70
144.43	98.54	90.73	97.62
145.44	53.23	90.88	97.66
146.45	23.84	91.03	97.66
147.46	19.37	91.11	97.66
148.47	48.03	91.19	98.62
149.48	40.65	91.26	98.66
